id,product_name_edited,category_edited,category_description_edited,product_description,price,location
a4246b1c-962a-414d-965c-fd36da0a6415,Brand New All Sizes Divan Bed Base With Any Type Of Mattress Best Deals Online  Headboard Storage ,Home   Garden , Beds   Bedroom Furniture   Double Beds   Business,FREE DELIVERY   WAREHOUSE CLEARANCE       CHEAPEST ONLINE      PRICES FOR MATTRESS ONLY   ft Standard single   cm x    cm   ft x  ft    or  ft  Small single   cm x    cm   ft  x  ft    MATTRESSES WITH SPRINGS   Budget economy mattress  soft   cm deep          out of stock for     weeks   Light Quilt mattress  soft    cm deep            Deep Quilt mattress  medium firm   cm deep            Molly Orthopaedic mattress  medium firm   cm deep          Dual sided memory foam and orthopaedic with springs mattress  medium firm   cm deep           on sale only       Luxury Orthopaedic mattress  firm   cm deep             on special offer at the moment        Royal Luxury Orthopaedic mattress   extra firm   cm deep             POCKET SPRUNG MATTRESSES  Deluxe pocket sprungs      mattress  firm   cm deep           Deluxe Memory      Pocket Sprung Memory Foam dual sided winter summer mattress  firm   cm deep             Deluxe Luxury Pilow Top      pocket sprung Aloe Vera  medium   cm deep           MATTRESSES WITHOUT SPRINGS  Memory foam mattress  NO SPRINGS  medium   cm deep NOT cheap vacuum packed version          on sale at the moment only            Memory foam slim mattress  NO SPRINGS  firm    cm deep  NOT cheap vacuum packed version          Orthopaedic foam   extra extra firm support   cm deep extra firm no springs              Standard double  ft  x  ft      cm x    cm  or Small double  ft x  ft      cm x    cm  Same Price  MATTRESSES WITH SPRINGS  Soft budget mattress           currently out of stock   Deep Quilt mattress  medium firm   cm deep          Molly Orthopaedic mattress  medium firm   cm deep           Dual sided memory foam and orthopaedic with springs mattress  medium firm   cm deep           on sale only         Luxury Orthopaedic mattress  firm   cm deep             on special offer at the moment           Royal Luxury Orthopaedic mattress   extra firm   cm deep             MATTRESSES WITH POCKET SPRINGS  Deluxe pocket sprungs      mattress with memory foam  firm   cm deep           Deluxe Memory      Pocket Sprung Memory Foam dual sided winter summer mattress  medium or firm   cm deep             on special offer at the moment           Deluxe Luxury Pilow Top      pocket sprung Aloe Vera  medium   cm deep           MATTRESSES WITHOUT SPRINGS   Memory foam mattress  NO SPRINGS  medium   cm deep NOT cheap vacuum packed version        on sale at the moment only         Memory foam slim mattress  NO SPRINGS  firm    cm deep  NOT cheap vacuum packed version          Orthopaedic foam extra extra firm support    cm deep extra firm no springs        ON SALE ONLY        ALL MATTRESSES DELIVERED FLAT NOT IN THE BOX    King size  ft x  ft      cm x    cm   MATTRESSES WITH SPRINGS  Soft budget mattress           currently out of stock   Deep Quilt mattress  medium firm   cm deep           Molly Orthopaedic mattress  medium firm   cm deep           Dual sided memory foam and orthopaedic with springs mattress  medium firm   cm deep            on special offer now           Luxury Orthopaedic mattress  firm   cm deep             on special offer now           Royal Luxury Orthopaedic mattress   extra firm   cm deep             MATTRESSES WITH POCKET SPRINGS  Deluxe pocket sprungs orthopaedic      with memory foam mattress  firm   cm deep           Deluxe Memory      Pocket Sprung Memory Foam dual sided winter summer orthopaedic mattress  firm   cm deep             on sale only           Deluxe Luxury Pilow Top      pocket sprung Aloe Vera orthopaedic  medium or firm   cm deep         MATTRESSES WITHOUT SPRINGS  Memory foam mattress  NO SPRINGS  medium   cm deep NOT cheap vacuum packed version       on sale at the moment only         Memory foam slim mattress  NO SPRINGS  firm    cm deep  NOT cheap vacuum packed version          Orthopaedic foam extra extra firm support    cm deep extra firm no springs        ON SALE ONLY           ALL MATTRESSES DELIVERED FLAT    Standard UK Super King Size  ft x  ft      cm x    cm   MATTRESSES WITH SPRINGS  Super King Size Deep Quilt mattress  medium firm             Super King Size Molly Orthopaedic mattress  medium firm             Super King Size orthopeadic and memory touch dual sided  soft   cm deep           ON SALE       only    Super King Size orthopeadic and memory touch dual sided  medium firm   cm deep           ON SALE       only    Super King Size Luxury Orthopaedic mattress  firm   cm deep             on special offer at the moment           Super King Size Super Tuft Orthopaedic mattress  firm to extra firm   cm deep             on special offer at the moment           Super King Size Royal Orthopaedic mattress  extra firm             Deluxe pocket sprungs      mattress  firm   cm deep           Deluxe Memory      Pocket Sprung Memory Foam dual sided winter summer mattress  firm   cm deep             on sale only        Deluxe Luxury Pilow Top      pocket sprung Aloe Vera  medium   cm deep         MATTRESSES WITHOUT SPRINGS  Memory foam mattress  NO SPRINGS  medium   cm deep NOT cheap vacuum packed version       on sale at the moment only         Orthopaedic foam extra extra firm support    cm deep extra firm no springs        ON SALE ONLY        ALL MATTRESSES DELIVERED FLAT NOT IN THE BOX  Please note  WE DON T ACCEPT RETURNS ON  FT SUPER KING SIZE MATTRESSES  IF IT DOESNT FIT TO YOUR BED FRAME YOU CAN T PUT IT UPSTAIRS ETC PLEASE MAKE SURE YOU ORDER RIGHT SIZE BEFORE PURCHASING AND IT WILL FIT THROUGH YOUR STAIRCASE AS ALL MATTRESSES COMES FLAT  THEY DON T BEND                                                                                                                                   PRICES FOR BED BASES ONLY   Single base only prices starting from      in cream colour no storage no headboard   Cream damask fabric     black     crushed velvet plush velvet linosso faux leather  chenille  over    colours      Sliding doors storage extra     Two drawers extra     Faux leather headboard     Special colour and material headboard     Special colour and material with diamonds       Small Double or Standard Double base only prices starting from      in cream colour no storage no headboard   Cream damask fabric     black     crushed velvet plush velvet linosso faux leather  chenille  over    colours      Sliding doors on foot end extra     Two drawers extra     Four drawers extra     Faux leather headboard     Special colour and material headboard     Special colour and material with diamonds         King size base only prices starting from      in cream colour no storage no headboard   Cream damask fabric     black     crushed velvet plush velvet linosso faux leather  chenille  over    colours       Sliding doors on foot end extra     Two drawers extra     Four drawers extra     Faux leather headboard     Special colour and material headboard     Special colour and material with diamonds       Super king size prices starting from       Base in cream       in black       any other colour or material       two drawers      four drawers      sliding doors      faux leather headboard      matching fabric plain headboard      matching fabric diamond studs headboard                                                                                                                              PRICES FOR COMPLETE BEDS  DIVAN BED BASE AND MATTRESS   Price list for standard single  ft x  ft     cm x    cm  or small single  ft  x  ft     cm x    cm  beds  base in cream or black and and deep quilt mattress      base in cream or black and medium firm orthopaedic mattress      base in cream or black and medium firm orthopaedic and memory foam dual sided mattress  with springs       base in cream or black and medium firm memory foam mattress  no springs       base in cream or black and firm luxury orthopaedic mattress        Any other special materials and colour base  over    colours  extra      Storage and headboard optional  Sliding doors on side extra       drawers on side extra      Faux leather headboard in cream dark brown or black     Special material and colour plain headboard     Special material and colour diamond headboard        Price list for standard double  ft  x  ft      cm x    cm  or small double  ft x  ft      cm x    cm  beds  base in cream or black and and deep quilt mattress      base in cream or black and medium firm orthopaedic mattress      base in cream or black and medium firm orthopaedic and memory foam dual sided mattress  with springs       base in cream or black and medium firm memory foam mattress  no springs       base in cream or black and firm luxury orthopaedic mattress        Any other special materials and colour base  over    colours  extra      Storage and headboard optional  Sliding doors on foot end extra       drawers on side extra       drawers extra      Faux leather headboard in cream dark brown or black     Special material and colour plain headboard     Special material and colour diamond headboard        Price list for standard king size  ft x  ft      cm x    cm  beds  base in cream or black and and deep quilt mattress      base in cream or black and medium firm orthopaedic mattress      base in cream or black and medium firm orthopaedic and memory foam dual sided mattress  with springs       base in cream or black and medium firm memory foam mattress  no springs       base in cream or black and firm luxury orthopaedic mattress        Any other special materials and colour base  over    colours  extra      Storage and headboard optional  Sliding doors on foot end extra       drawers on side extra       drawers extra      Faux leather headboard in cream dark brown or black     Special material and colour plain headboard     Special material and colour diamond headboard    ,59.0,Brighton  East Sussex
d60b8a85-0b91-40a9-82dd-07c08c55dce9,Cream rug ,Home   Garden , Dining  Living Room Furniture   Carpets   Flooring,Ikea rug  measures    c   cm  In used but fair condition  Just some wear and tear on one side but no marks or stains  FromPet free and smoke free home  Collection only ,30.0,Southampton  Hampshire
90cd9bdc-91ef-4252-95e4-5ba433044fb4,BudBox Lite Grow Tent     x     ,Home   Garden , Other Household Goods,Budbox lite grow tent           x     x     metres  Brand new had for a year and never used it  Folded so straightforward to open up Instructions included  Pick up near Stoke Newington High road,150.0,Hackney  London
1ad84a76-8f50-4069-813d-43f6edb48a0f,Bistro tables and chairs ,Home   Garden , Dining  Living Room Furniture   Dining Tables   Chairs,  aluminium tables and   chairs for sale  Will sell as two lots if required  ,60.0,Hamilton  South Lanarkshire
cedbf235-b6e4-4a54-98c6-6a02e6aeba52,Antique vintage gold Mirror   amazing feature piece ,Home   Garden , Dining  Living Room Furniture   Mirrors  Clocks   Ornaments,Vintage gold leaf covered mirror  much loved  but doesn t fit the decor in new house   No cracks  a couple of skuffs on the frame  but only to add to the charm   Currently stored packed up in garage   W  cm x H   cm ,50.0,Camberwell  London
cc756d52-64c9-4dd5-81af-a4e62fa6bd4a,Pretty Jonelle curtains w    D         inches ,Home   Garden , Dining  Living Room Furniture   Other,These Jonelle polycotton curtains have a pretty coloured print with flowers  birds  writing  animals  people on a cream background  They are vintage so will have slight fading  though it s hard to tell   I am selling various other curtains etc too as we have moved house    Approx measurements W    inches      cm Drop         inches      cm Traditional tape top   Buyer collects from Portishead BS    ,10.0,Portishead  Bristol
fb5f19a5-6137-4e43-8629-c36ad4eb4981,Set of   glass coffee tables ,Home   Garden , Dining  Living Room Furniture   Coffee table,A set of three glass coffee tables on curved metal legs  one rectangular  two square tables can be joined to make one Square tables     eachRectangular table    All three      CT FURNITURE  Heaton TerraceBykerNewcastle Upon TyneNE   JR            Items can be delivered locally  Please telephone the site on the contact number above to arrange safe contactless delivery and payment Terms and Conditions of SaleCollection of Items Items must be paid for in full and collected within    days of the sale  Delivery can be arranged by phoning the store If you wish to arrange collection by booking your own courier then permission from the warehouse must be obtained beforehand Please note  CT Furniture is not responsible for the packaging of items We are also unable to book couriers on your behalf Any damage or loss caused whilst in transit must be logged with the couriers Payment options CT Furniture accepts the following payment options  PayPal  credit and debit card  over the phone and in store  and cash in store   Not during Lockdown All payments must be received within    hours of sale Opening times Opening hours are listed on our website Policies CT Furniture reserve the right to end and block all communication with any buyers who are abusive or do not follow Gumtree rules  We strive to give the utmost customer service  Please feel free to contact us with any questions  By buying an item or items  you are agreeing to all of our terms and the returns policy  For complete Terms and Conditions please contact our store Returns As a rule  all of the items we sell will be pre owned We will describe items as accurately as possible whilst listing As with any pre owned furniture  an item may show signs of use but this is due to its age and intended use  It may have some scratches and scuffs  Signs of wear are to be expected but there is no structural damage  Please see our pictures for a better idea of the condition  However we do not accept returns on any items unless they are proven to be faulty Complaints Any complaints or queries you have must be made via email  Your feedback is always important to us and we will always aim to rectify any problems encountered Complaints will be responded to within   working days Local delivery We offer a fast  local contactless delivery service for a small fee  please call our office for further details of the areas we deliver to and the costs involved  About us Community Transport is a national charitable enterprise which has provided support to local communities over the past    years  We transport vulnerable and isolated people in our minibuses  offer driver training and collect and sell used furniture to meet the needs of local people  By purchasing items from our eBay charity shop   CT Furniture   the money that is raised helps to provide people in need with affordable furniture  It also gives people access to our accessible minibuses that provide journeys that enrich lives and really add to the pleasure of day to day living  This may be because of mobility problems or because there is no alternative form of passenger transport available  CT Furniture is part of Community Transport  a registered charity in England no        and a Company Limited by Guarantee in England and Wales  no          Registered address  St John s Business Centre  Calder Street  West Vale  Halifax  HX ,120.0,Newcastle  Tyne and Wear
a33f8af2-093e-40e3-b86c-477c3addb431,February Sale offer Divan bed with mattress available here ,Home   Garden , Beds   Bedroom Furniture   Single Beds   Private, Brand New All Beds    Avaliable Here Please Text me Contact             More information on Whatsapp We have All Sofas   Available HereThanks ,130.0,Nechells  West Midlands
fa9c0d7a-cb7f-43d9-9654-9c44561a093e,Table and chairs ,Home   Garden , Dining  Living Room Furniture   Dining Tables   Chairs,Glass dining table and four chairs for sale  Like new never really be used  Was dismantled and put away as doing some renovation work  No need for it now  ,100.0,Ormeau Road  Belfast
37c1352c-abdc-4517-a856-41f7c8584f9d,framed tapestry ,Home   Garden , Dining  Living Room Furniture   Paintings   Pictures,Over     years old  antique hand woven tapestry in very good condition in wooden frame for wall hanging  attractive intricate pattern in blues and pinks  Collectors item,25.0,Almondsbury  Bristol
c0e5ef79-09c0-4cb7-9b7c-edd3d53aa530,  x new jugg nutri pouch systems     for both  ,Home   Garden , Other Household Goods,From a clean smoke free home   x new jugg nutri pouch systems     for both    Posted by Betty in Home   Garden  Other Household Goods in Kirkcaldy     February     ,5.0,Kirkcaldy  Fife
